ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10366385,HZ102422,01/03/2016 09:00:00 AM,003XX W ROOT ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0925,009,3,37,06,1174701,1877435,2016,01/10/2016 08:46:55 AM,41.81907346,-87.63464112,"(41.81907346, -87.63464112)"
10366575,HZ102691,01/03/2016 09:00:00 AM,012XX W 35TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0913,009,11,60,26,1168807,1881594,2016,01/10/2016 08:46:55 AM,41.830615654,-87.656142227,"(41.830615654, -87.656142227)"
10366836,HZ102926,01/03/2016 09:00:00 AM,039XX S LAKE PARK AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA APARTMENT,false,true,0214,002,4,36,20,1183388,1878984,2016,01/10/2016 08:46:55 AM,41.823125769,-87.602725951,"(41.823125769, -87.602725951)"
10366839,HZ103041,01/03/2016 09:00:00 AM,012XX S MILLARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1011,010,24,29,05,1152234,1894225,2016,01/10/2016 08:46:55 AM,41.865619065,-87.716616807,"(41.865619065, -87.716616807)"
10366936,HZ103068,01/03/2016 09:00:00 AM,006XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1834,018,42,8,11,1177309,1904931,2016,01/10/2016 08:46:55 AM,41.894465726,-87.624241063,"(41.894465726, -87.624241063)"
10367584,HZ103650,01/03/2016 09:00:00 AM,016XX W MONROE ST,0810,THEFT,OVER $500,STREET,false,false,1224,012,2,28,06,1165417,1899618,2016,01/10/2016 08:46:55 AM,41.880147834,-87.668067894,"(41.880147834, -87.668067894)"
10369039,HZ105178,01/03/2016 09:00:00 AM,008XX N MAPLEWOOD AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1211,012,1,24,06,,,2016,01/10/2016 08:46:55 AM,,,
10366379,HZ102400,01/03/2016 08:55:00 AM,010XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1112,011,27,23,08B,1151857,1906629,2016,01/10/2016 08:46:55 AM,41.899664378,-87.717674131,"(41.899664378, -87.717674131)"
10367301,HZ103341,01/03/2016 08:40:00 AM,007XX E 130TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0533,005,9,54,08A,1183566,1819070,2016,01/10/2016 08:46:55 AM,41.658711058,-87.603935931,"(41.658711058, -87.603935931)"
10366450,HZ102420,01/03/2016 08:35:00 AM,013XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1821,018,27,8,08A,1173413,1909042,2016,01/10/2016 08:46:55 AM,41.905833996,-87.638427474,"(41.905833996, -87.638427474)"
10366394,HZ102393,01/03/2016 08:34:00 AM,015XX S KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1012,010,24,29,14,1148636,1892146,2016,01/10/2016 08:46:55 AM,41.859984205,-87.729879008,"(41.859984205, -87.729879008)"
10366651,HZ102782,01/03/2016 08:30:00 AM,049XX W ERIE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1532,015,37,25,03,1143409,1903865,2016,01/10/2016 08:46:55 AM,41.892241814,-87.748773155,"(41.892241814, -87.748773155)"
10366577,HZ102715,01/03/2016 08:30:00 AM,041XX N KILBOURN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1722,017,38,16,05,1145472,1927179,2016,01/10/2016 08:46:55 AM,41.95617889,-87.740604692,"(41.95617889, -87.740604692)"
10366354,HZ102394,01/03/2016 08:30:00 AM,0000X W DIVISION ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,1824,018,42,8,06,1175605,1908362,2016,01/10/2016 08:46:55 AM,41.903919035,-87.630396032,"(41.903919035, -87.630396032)"
10366366,HZ102397,01/03/2016 08:30:00 AM,015XX E 65TH PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0321,003,5,42,26,1187569,1861872,2016,01/10/2016 08:46:55 AM,41.776070631,-87.587932114,"(41.776070631, -87.587932114)"
10366387,HZ102426,01/03/2016 08:30:00 AM,044XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0924,009,11,61,14,1169087,1875536,2016,01/10/2016 08:46:55 AM,41.813985829,-87.655290305,"(41.813985829, -87.655290305)"
10366372,HZ102387,01/03/2016 08:15:00 AM,014XX W ARTHUR AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,2432,024,40,1,04B,1165302,1943275,2016,01/10/2016 08:46:55 AM,41.999947341,-87.667244566,"(41.999947341, -87.667244566)"
10366680,HZ102383,01/03/2016 08:05:00 AM,058XX N CANFIELD AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1612,016,41,10,06,,,2016,01/10/2016 08:46:55 AM,,,
10367478,HZ103569,01/03/2016 08:00:00 AM,015XX W WEBSTER AVE,0810,THEFT,OVER $500,STREET,false,false,1811,018,32,7,06,1165637,1914724,2016,01/10/2016 08:46:55 AM,41.921595072,-87.666829147,"(41.921595072, -87.666829147)"
10366459,HZ102381,01/03/2016 08:00:00 AM,088XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0424,004,7,46,08B,1199205,1846967,2016,01/10/2016 08:46:55 AM,41.734885649,-87.545776576,"(41.734885649, -87.545776576)"
10366715,HZ102828,01/03/2016 08:00:00 AM,135XX S BRANDON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0433,004,10,55,26,1199447,1815886,2016,01/10/2016 08:46:55 AM,41.649590326,-87.545930884,"(41.649590326, -87.545930884)"
10366958,HZ103163,01/03/2016 08:00:00 AM,050XX W ALTGELD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2521,025,31,19,05,1142274,1916164,2016,01/10/2016 08:46:55 AM,41.926012775,-87.752635786,"(41.926012775, -87.752635786)"
10370279,HZ105901,01/03/2016 08:00:00 AM,023XX W 111TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,false,false,2212,022,19,75,10,,,2016,01/10/2016 08:46:55 AM,,,
10366359,HZ102373,01/03/2016 07:40:00 AM,114XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0522,005,34,49,08B,1175674,1829048,2016,01/10/2016 08:46:55 AM,41.686271921,-87.632517658,"(41.686271921, -87.632517658)"
10370863,HZ105676,01/03/2016 07:30:00 AM,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1832,018,42,8,06,,,2016,01/10/2016 08:46:55 AM,,,
10366331,HZ102364,01/03/2016 07:25:00 AM,020XX N PARKSIDE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,2515,025,29,19,26,1138397,1912980,2016,01/10/2016 08:46:55 AM,41.917346689,-87.766959355,"(41.917346689, -87.766959355)"
10366474,HZ102365,01/03/2016 07:20:00 AM,024XX W HOMER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,014,1,22,07,1159740,1912881,2016,01/10/2016 08:46:55 AM,41.916661471,-87.688547164,"(41.916661471, -87.688547164)"
10366352,HZ102366,01/03/2016 07:00:00 AM,008XX W 74TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0733,007,17,68,03,1172166,1855792,2016,01/10/2016 08:46:55 AM,41.759738866,-87.644576459,"(41.759738866, -87.644576459)"
10370727,HZ106753,01/03/2016 07:00:00 AM,073XX S KINGSTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0334,003,7,43,26,,,2016,01/10/2016 08:46:55 AM,,,
10366469,HZ102359,01/03/2016 06:19:00 AM,0000X N MAYFIELD AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,RESIDENCE PORCH/HALLWAY,false,false,1513,015,29,25,03,1137164,1899640,2016,01/10/2016 08:46:55 AM,41.880762322,-87.771810281,"(41.880762322, -87.771810281)"
10366336,HZ102357,01/03/2016 06:15:00 AM,078XX S EXCHANGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0421,004,7,43,04A,1196793,1853766,2016,01/10/2016 08:46:55 AM,41.753602854,-87.554387446,"(41.753602854, -87.554387446)"
10366326,HZ102336,01/03/2016 06:00:00 AM,089XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0424,004,10,46,08B,1199222,1846384,2016,01/10/2016 08:46:55 AM,41.733285426,-87.545733841,"(41.733285426, -87.545733841)"
10366333,HZ102372,01/03/2016 06:00:00 AM,0000X W TERMINAL ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,false,false,1651,016,41,76,04A,1100317,1935229,2016,01/10/2016 08:46:55 AM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
10366537,HZ102641,01/03/2016 06:00:00 AM,008XX E 77TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0624,006,6,69,06,1183031,1854133,2016,01/10/2016 08:46:55 AM,41.754940787,-87.604808155,"(41.754940787, -87.604808155)"
10366804,HZ102906,01/03/2016 06:00:00 AM,037XX N WAYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1923,019,44,6,05,1166631,1925007,2016,01/10/2016 08:46:55 AM,41.949790891,-87.662881472,"(41.949790891, -87.662881472)"
10368958,HZ104175,01/03/2016 06:00:00 AM,040XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2534,025,27,23,05,,,2016,01/10/2016 08:46:55 AM,,,
10366330,HZ102341,01/03/2016 05:53:00 AM,078XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0421,004,7,43,07,1197685,1853492,2016,01/10/2016 08:46:55 AM,41.752828771,-87.551127789,"(41.752828771, -87.551127789)"
10366321,HZ102352,01/03/2016 05:40:00 AM,031XX S BENSON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,false,0913,009,11,60,26,1167507,1884089,2016,01/10/2016 08:46:55 AM,41.837490202,-87.660840305,"(41.837490202, -87.660840305)"
10366393,HZ102363,01/03/2016 05:30:00 AM,009XX W 33RD ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,0913,009,11,60,04B,1170643,1883128,2016,01/10/2016 08:46:55 AM,41.834785179,-87.649361078,"(41.834785179, -87.649361078)"
10366324,HZ102319,01/03/2016 05:25:00 AM,008XX W LAKE ST,0460,BATTERY,SIMPLE,STREET,true,false,1214,012,27,28,08B,1170881,1901668,2016,01/10/2016 08:46:55 AM,41.885655196,-87.647944724,"(41.885655196, -87.647944724)"
10366485,HZ102558,01/03/2016 05:25:00 AM,067XX S MERRILL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0331,003,5,43,14,1191706,1860653,2016,01/10/2016 08:46:55 AM,41.772626204,-87.572805978,"(41.772626204, -87.572805978)"
10366323,HZ102334,01/03/2016 05:13:00 AM,015XX E 53RD ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0234,002,4,41,05,1187505,1870429,2016,01/10/2016 08:46:55 AM,41.799553224,-87.587894753,"(41.799553224, -87.587894753)"
10366293,HZ102308,01/03/2016 04:48:00 AM,031XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1134,011,24,29,08B,1155681,1895206,2016,01/10/2016 08:46:55 AM,41.868242384,-87.703936225,"(41.868242384, -87.703936225)"
10366332,HZ102306,01/03/2016 04:48:00 AM,035XX W HURON ST,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1121,011,27,23,04B,1152792,1904443,2016,01/10/2016 08:46:55 AM,41.893647318,-87.714297786,"(41.893647318, -87.714297786)"
10366516,HZ102581,01/03/2016 04:45:00 AM,033XX S THROOP ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0913,009,11,60,06,1168254,1882605,2016,01/10/2016 08:46:55 AM,41.833401881,-87.658142047,"(41.833401881, -87.658142047)"
10366302,HZ102315,01/03/2016 04:45:00 AM,027XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0824,008,16,63,08B,1158945,1865413,2016,01/10/2016 08:46:55 AM,41.786420549,-87.692768911,"(41.786420549, -87.692768911)"
10366440,HZ102507,01/03/2016 04:45:00 AM,016XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,1433,014,32,24,11,1166889,1910859,2016,01/10/2016 08:46:55 AM,41.910962486,-87.662340099,"(41.910962486, -87.662340099)"
10366305,HZ102307,01/03/2016 04:43:00 AM,032XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1123,011,28,27,05,1154835,1900500,2016,01/10/2016 08:46:55 AM,41.882786648,-87.706900228,"(41.882786648, -87.706900228)"
10366307,HZ102305,01/03/2016 04:40:00 AM,072XX S ASHLAND AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0735,007,17,67,03,1166931,1856889,2016,01/10/2016 08:46:55 AM,41.762862598,-87.663731403,"(41.762862598, -87.663731403)"
10370692,HZ102321,01/03/2016 04:38:00 AM,083XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0632,006,8,44,05,,,2016,01/10/2016 08:46:55 AM,,,
10366309,HZ102310,01/03/2016 04:35:00 AM,048XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1531,015,28,25,14,1143986,1904526,2016,01/10/2016 08:46:55 AM,41.894044868,-87.746637454,"(41.894044868, -87.746637454)"
10366685,HZ102317,01/03/2016 04:35:00 AM,061XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1622,016,38,15,14,,,2016,01/10/2016 08:46:55 AM,,,
10366926,HZ102303,01/03/2016 04:30:00 AM,011XX W 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,0612,006,21,71,14,1170219,1851755,2016,01/10/2016 08:46:55 AM,41.748703363,-87.651829389,"(41.748703363, -87.651829389)"
10366310,HZ102318,01/03/2016 04:30:00 AM,051XX W MADISON ST,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1533,015,28,25,06,1142285,1899542,2016,01/10/2016 08:46:55 AM,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
10367968,HZ103279,01/03/2016 04:30:00 AM,040XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1011,010,24,29,06,1149463,1894398,2016,01/10/2016 08:46:55 AM,41.866147972,-87.726784885,"(41.866147972, -87.726784885)"
10366338,HZ102374,01/03/2016 04:30:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1824,018,42,8,06,1175939,1908370,2016,01/10/2016 08:46:55 AM,41.90393347,-87.629168941,"(41.90393347, -87.629168941)"
10366701,HZ102324,01/03/2016 04:30:00 AM,012XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0132,001,2,33,06,,,2016,01/10/2016 08:46:55 AM,,,
10367518,HZ103583,01/03/2016 04:30:00 AM,082XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,0631,006,8,44,14,1184330,1850557,2016,01/10/2016 08:46:55 AM,41.745097591,-87.600159412,"(41.745097591, -87.600159412)"
10366313,HZ102297,01/03/2016 04:20:00 AM,006XX S ST LOUIS AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1133,011,24,27,04B,1153141,1897057,2016,01/10/2016 08:46:55 AM,41.873372456,-87.713212037,"(41.873372456, -87.713212037)"
10366288,HZ102298,01/03/2016 04:20:00 AM,113XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0531,005,9,49,14,1179598,1829691,2016,01/10/2016 08:46:55 AM,41.68794791,-87.618133164,"(41.68794791, -87.618133164)"
10366325,HZ102313,01/03/2016 04:20:00 AM,001XX W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,43,8,14,1174684,1909725,2016,01/10/2016 08:46:55 AM,41.907679832,-87.633738224,"(41.907679832, -87.633738224)"
10367017,HZ102304,01/03/2016 04:10:00 AM,016XX W 82ND ST,0810,THEFT,OVER $500,APARTMENT,false,true,0614,006,18,71,06,,,2016,01/10/2016 08:46:55 AM,,,
10366283,HZ102290,01/03/2016 04:00:00 AM,017XX E 79TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,0414,004,8,43,08B,1189432,1852948,2016,01/10/2016 08:46:55 AM,41.751537905,-87.581388592,"(41.751537905, -87.581388592)"
10366300,HZ102295,01/03/2016 04:00:00 AM,069XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0831,008,18,66,08B,1160238,1858564,2016,01/10/2016 08:46:55 AM,41.767599396,-87.688216464,"(41.767599396, -87.688216464)"
10366319,HZ102337,01/03/2016 04:00:00 AM,001XX E ONTARIO ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1177520,1904525,2016,01/10/2016 08:46:55 AM,41.893346855,-87.623478469,"(41.893346855, -87.623478469)"
10366421,HZ102432,01/03/2016 04:00:00 AM,010XX N HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,false,1213,012,1,24,14,1164537,1907038,2016,01/10/2016 08:46:55 AM,41.900527561,-87.671088866,"(41.900527561, -87.671088866)"
10366702,HZ102292,01/03/2016 03:36:00 AM,001XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,0122,001,2,32,14,,,2016,01/10/2016 08:46:55 AM,,,
10371733,HZ107516,01/03/2016 03:30:00 AM,022XX N LINCOLN PARK WEST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1814,018,43,7,11,,,2016,01/10/2016 08:46:55 AM,,,
10369293,HZ104955,01/03/2016 03:30:00 AM,027XX S FEDERAL ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0133,001,3,35,06,,,2016,01/10/2016 08:46:55 AM,,,
10366285,HZ102279,01/03/2016 03:20:00 AM,004XX N DEARBORN ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1831,018,42,8,03,1175863,1903233,2016,01/10/2016 08:46:55 AM,41.889838995,-87.62960288,"(41.889838995, -87.62960288)"
10366514,HZ102478,01/03/2016 03:10:00 AM,023XX N GENEVA TER,0820,THEFT,$500 AND UNDER,STREET,false,false,1812,018,43,7,06,1171872,1915958,2016,01/10/2016 08:46:55 AM,41.924845962,-87.643883841,"(41.924845962, -87.643883841)"
10366306,HZ102268,01/03/2016 03:10:00 AM,008XX W CORNELIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1924,019,44,6,08B,1170220,1923462,2016,01/10/2016 08:46:55 AM,41.945473554,-87.649734122,"(41.945473554, -87.649734122)"
10366284,HZ102294,01/03/2016 03:08:00 AM,059XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2011,020,40,2,06,1155105,1939170,2016,01/10/2016 08:46:55 AM,41.988894576,-87.704867826,"(41.988894576, -87.704867826)"
10366291,HZ102272,01/03/2016 03:05:00 AM,001XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0623,006,6,69,05,1178639,1852665,2016,01/10/2016 08:46:55 AM,41.751013358,-87.620948009,"(41.751013358, -87.620948009)"
10366250,HZ102280,01/03/2016 03:02:00 AM,031XX S SHIELDS AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0915,009,11,34,08A,1174465,1884199,2016,01/10/2016 08:46:55 AM,41.837639725,-87.635305243,"(41.837639725, -87.635305243)"
10366511,HZ102580,01/03/2016 03:00:00 AM,0000X W ELM ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175930,1908090,2016,01/10/2016 08:46:55 AM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
10366263,HZ102281,01/03/2016 03:00:00 AM,008XX W WAVELAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1923,019,46,6,08B,1170043,1924784,2016,01/10/2016 08:46:55 AM,41.949105045,-87.650345984,"(41.949105045, -87.650345984)"
10366298,HZ102301,01/03/2016 03:00:00 AM,053XX S LARAMIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0814,008,23,56,26,1142611,1868615,2016,01/10/2016 08:46:55 AM,41.795525699,-87.752579322,"(41.795525699, -87.752579322)"
10366505,HZ102552,01/03/2016 03:00:00 AM,033XX W ADDISON ST,0810,THEFT,OVER $500,OTHER,false,false,1733,017,35,21,06,1153517,1923741,2016,01/10/2016 08:46:55 AM,41.946588278,-87.711120855,"(41.946588278, -87.711120855)"
10366628,HZ102592,01/03/2016 03:00:00 AM,0000X W OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1832,018,42,8,06,1176125,1904191,2016,01/10/2016 08:46:55 AM,41.892461897,-87.628611816,"(41.892461897, -87.628611816)"
10366292,HZ102285,01/03/2016 02:59:00 AM,044XX W MADISON ST,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1113,011,28,26,04B,1146824,1899646,2016,01/10/2016 08:46:55 AM,41.880599871,-87.736338968,"(41.880599871, -87.736338968)"
10366252,HZ102261,01/03/2016 02:57:00 AM,038XX S ALBANY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0911,009,12,58,04B,1156337,1878836,2016,01/10/2016 08:46:55 AM,41.823307994,-87.701969724,"(41.823307994, -87.701969724)"
10366254,HZ102275,01/03/2016 02:55:00 AM,042XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1012,010,24,29,18,1148515,1889041,2016,01/10/2016 08:46:55 AM,41.851466029,-87.730403204,"(41.851466029, -87.730403204)"
10366981,HZ102273,01/03/2016 02:55:00 AM,006XX N LAMON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1532,015,37,25,26,,,2016,01/10/2016 08:46:55 AM,,,
10366255,HZ102264,01/03/2016 02:50:00 AM,018XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1021,010,24,29,14,1153023,1890372,2016,01/10/2016 08:46:55 AM,41.855030401,-87.713822392,"(41.855030401, -87.713822392)"
10366271,HZ102267,01/03/2016 02:45:00 AM,003XX W GARFIELD BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0711,007,3,68,04B,1175146,1868360,2016,01/10/2016 08:46:55 AM,41.79416085,-87.633279862,"(41.79416085, -87.633279862)"
10366339,HZ102287,01/03/2016 02:41:00 AM,078XX S EXCHANGE AVE,1120,DECEPTIVE PRACTICE,FORGERY,STREET,true,false,0421,004,7,43,10,1197113,1853473,2016,01/10/2016 08:46:55 AM,41.752790885,-87.553224523,"(41.752790885, -87.553224523)"
10366316,HZ102311,01/03/2016 02:30:00 AM,117XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2212,022,34,75,07,1165473,1826987,2016,01/10/2016 08:46:55 AM,41.680837833,-87.669919801,"(41.680837833, -87.669919801)"
10366373,HZ102438,01/03/2016 02:30:00 AM,030XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0824,008,16,66,08B,1156917,1865353,2016,01/10/2016 08:46:55 AM,41.786297121,-87.700206277,"(41.786297121, -87.700206277)"
10370783,HZ102498,01/03/2016 02:30:00 AM,011XX W ADDISON ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1924,019,44,6,03,,,2016,01/10/2016 08:46:55 AM,,,
10366275,HZ102252,01/03/2016 02:21:00 AM,075XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0623,006,6,69,03,1178461,1855150,2016,01/10/2016 08:46:55 AM,41.757836524,-87.621524942,"(41.757836524, -87.621524942)"
10366864,HZ102248,01/03/2016 02:15:00 AM,009XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1924,019,44,6,14,,,2016,01/10/2016 08:46:55 AM,,,
10366311,HZ102246,01/03/2016 02:15:00 AM,006XX N LAKE SHORE DR,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1834,018,42,8,04B,1179792,1904743,2016,01/10/2016 08:46:55 AM,41.893893173,-87.615127644,"(41.893893173, -87.615127644)"
10366278,HZ102271,01/03/2016 02:10:00 AM,030XX S ARCHER AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0913,009,11,60,08A,1167219,1884912,2016,01/10/2016 08:46:55 AM,41.839754776,-87.661873492,"(41.839754776, -87.661873492)"
10366287,HZ102284,01/03/2016 02:10:00 AM,014XX S CHRISTIANA AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1021,010,24,29,04B,1154264,1892911,2016,01/10/2016 08:46:55 AM,41.861973044,-87.709199599,"(41.861973044, -87.709199599)"
10366244,HZ102256,01/03/2016 02:05:00 AM,022XX N LINCOLN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,true,false,1812,018,43,7,04B,1171576,1915192,2016,01/10/2016 08:46:55 AM,41.922750548,-87.644994062,"(41.922750548, -87.644994062)"
10366312,HZ102269,01/03/2016 02:03:00 AM,005XX N STATE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA STATION,false,false,1834,018,42,8,04B,1176278,1903807,2016,01/10/2016 08:46:55 AM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
10368680,HZ104745,01/03/2016 02:00:00 AM,060XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2413,024,40,2,08B,,,2016,01/10/2016 08:46:55 AM,,,
10366240,HZ102240,01/03/2016 02:00:00 AM,052XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,015,29,25,08B,1141590,1897182,2016,01/10/2016 08:46:55 AM,41.873936641,-87.755618886,"(41.873936641, -87.755618886)"
10366437,HZ102500,01/03/2016 02:00:00 AM,0000X W ELM ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175930,1908090,2016,01/10/2016 08:46:55 AM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
